Ano,Trimestre,Departamento,Municipio,N Accesos fijos a internet,poblacion Dane,Indice
2017,2,ANTIOQUIA,CALDAS,0,79652,0
2020,3,CUNDINAMARCA,ARBELAEZ,572,10959,0.0522
2020,2,CAUCA,POPAYAN,66360,325477,0.2039
2017,2,BOYACA,BUSBANZA,0,1222,0
2017,1,MAGDALENA,PEDRAZA,0,8092,0
2017,1,VALLE DEL CAUCA,YOTOCO,0,16418,0
2020,3,NARINO,MALLAMA,23,8946,0.0026
2018,1,BOYACA,GsICAN,81,4279,0.0189
2020,3,CUNDINAMARCA,GUACHETA,82,14241,0.0058
2018,2,BOYACA,BOAVITA,172,5059,0.034
2017,1,META,VISTAHERMOSA,0,26347,0
2018,2,CESAR,GONZALEZ,18,4379,0.0041
2020,3,TOLIMA,SUAREZ,127,3772,0.0337
2020,3,BOLIVAR,MOMPOS,269,46408,0.0058
2017,2,META,RESTREPO,0,10655,0
2018,2,BOYACA,SACHICA,198,5452,0.0363
2018,2,LA GUAJIRA,MANAURE,526,83072,0.0063
2020,3,META,VISTAHERMOSA,67,16790,0.004
2018,1,SAN ANDRES Y PROVIDENCIA,SAN ANDRES,4094,55291,0.074
2020,3,CUNDINAMARCA,VERGARA,87,7167,0.0121
2018,1,CALDAS,MARULANDA,111,2607,0.0426
2017,2,NORTE DE SANTANDER,BOCHALEMA,0,7060,0
2017,2,ANTIOQUIA,CONCORDIA,0,20476,0
2017,2,CESAR,LA JAGUA DE IBIRICO,0,22341,0
2020,2,NORTE DE SANTANDER,CUCUTA,116577,777106,0.15
2017,2,CUNDINAMARCA,MOSQUERA,0,86954,0
2018,2,SANTANDER,SAN GIL,7107,56037,0.1268
2017,2,NORTE DE SANTANDER,CACHIRA,0,11050,0
2017,2,TOLIMA,PRADO,0,7607,0
2020,3,SANTANDER,EL CARMEN DE CHUCURI,182,21820,0.0083
2017,1,VALLE DEL CAUCA,ROLDANILLO,0,32412,0
2017,1,ANTIOQUIA,VIGIA DEL FUERTE,0,5606,0
2017,2,BOYACA,ZETAQUIRA,0,4441,0
2018,1,NARINO,NARINO,104,4364,0.0238
2017,1,CAUCA,JAMBALO,0,18303,0
2020,3,BOLIVAR,MARIA LA BAJA,914,48457,0.0189
2020,3,META,PUERTO LOPEZ,2776,30312,0.0916
2018,1,MAGDALENA,SAN ZENON,8,11681,7e-04
2018,1,BOYACA,CHIQUIZA,28,4684,0.006
2020,3,ANTIOQUIA,PENOL,4461,21769,0.2049
2020,3,TOLIMA,AMBALEMA,35,6561,0.0053
2020,3,ATLANTICO,PUERTO COLOMBIA,6734,53649,0.1255
2017,1,MAGDALENA,PIJINO DEL CARMEN,0,16186,0
2017,2,AMAZONAS,LA PEDRERA,0,5269,0
2020,3,ANTIOQUIA,URRAO,2229,30876,0.0722
2018,1,TOLIMA,PRADO,290,8498,0.0341
2018,1,BOYACA,SATIVANORTE,55,2221,0.0248
2018,1,CAUCA,EL TAMBO,317,53891,0.0059
2018,1,ANTIOQUIA,GRANADA,501,10117,0.0495
2018,2,TOLIMA,SANTA ISABEL,206,5769,0.0357
2020,3,ANTIOQUIA,SOPETRAN,1539,15512,0.0992
2020,3,QUINDIO,ARMENIA,82800,304764,0.2717
2020,3,TOLIMA,SALDANA,227,14473,0.0157
2017,2,ANTIOQUIA,FREDONIA,0,21283,0
2017,1,CUNDINAMARCA,VILLAPINZON,0,20391,0
2017,2,TOLIMA,CHAPARRAL,0,47293,0
2020,3,CALDAS,MARULANDA,32,2544,0.0126
2017,1,BOYACA,BETEITIVA,0,1979,0
2020,3,SANTANDER,CIMITARRA,991,34403,0.0288
2017,2,ANTIOQUIA,SAN JUAN DE URABA,0,26146,0
2020,3,CALDAS,RIOSUCIO,2998,51956,0.0577
2017,2,SANTANDER,SANTA BARBARA,0,2100,0
2018,2,AMAZONAS,PUERTO NARINO,10,9744,0.001
2020,3,BOYACA,LA CAPILLA,15,2691,0.0056
2018,1,SANTANDER,BUCARAMANGA,147497,581130,0.2538
2018,2,QUINDIO,FILANDIA,764,12066,0.0633
2020,3,ARAUCA,ARAUQUITA,1368,56209,0.0243
2017,1,CESAR,LA GLORIA,0,12591,0
2017,1,CHOCO,ACANDI,0,9408,0
2017,1,BOYACA,SAN JOSE DE PARE,0,5092,0
2020,3,CESAR,EL COPEY,739,31650,0.0233
2020,3,BOYACA,TURMEQUE,129,6156,0.021
2020,3,NARINO,SANTACRUZ,20,11074,0.0018
2017,1,CALDAS,AGUADAS,0,21653,0
2017,1,ANTIOQUIA,ABRIAQUI,0,2019,0
2017,2,BOLIVAR,TURBANA,0,15193,0
2017,1,QUINDIO,PIJAO,0,6040,0
2017,2,SANTANDER,MOLAGAVITA,0,5087,0
2018,2,NARINO,GUAITARILLA,287,11582,0.0248
2017,2,TOLIMA,CASABIANCA,0,6639,0
2017,1,SANTANDER,CHIPATA,0,5071,0
2017,1,SUCRE,GUARANDA,0,17883,0
2020,3,ANTIOQUIA,OLAYA,222,3175,0.0699
2020,3,META,LEJANIAS,138,11162,0.0124
2017,2,BOYACA,PAEZ,0,2834,0
2018,1,SANTANDER,VETAS,31,2114,0.0147
2018,2,BOYACA,TOCA,194,8767,0.0221
2018,1,BOLIVAR,SAN ESTANISLAO,189,18251,0.0104
2018,1,BOLIVAR,ZAMBRANO,262,11880,0.0221
2018,2,PUTUMAYO,COLON,343,5407,0.0634
2018,2,CUNDINAMARCA,ARBELAEZ,243,10860,0.0224
2017,1,QUINDIO,MONTENEGRO,0,41578,0
2020,3,CORDOBA,PUERTO LIBERTADOR,1889,43573,0.0434
2017,2,ANTIOQUIA,ARGELIA,0,8426,0
2020,3,RISARALDA,PEREIRA,121852,477027,0.2554
2017,2,META,SAN MARTIN,0,25298,0
2018,2,CUNDINAMARCA,TOPAIPI,43,4139,0.0104
2017,1,MAGDALENA,SABANAS DE SAN ANGEL,0,17321,0
2020,3,META,CUMARAL,2645,23195,0.114
2017,2,MAGDALENA,FUNDACION,0,57456,0
2017,1,BOYACA,MONGUA,0,4606,0
2020,3,SUCRE,SAN BENITO ABAD,31,29774,0.001
2020,3,MAGDALENA,EL PINON,15,24083,6e-04
2017,2,VALLE DEL CAUCA,DAGUA,0,36652,0
2017,2,SUCRE,COLOSO,0,5768,0
2017,2,MAGDALENA,CIENAGA,0,104908,0
2020,3,CUNDINAMARCA,JUNIN,148,6074,0.0244
2018,2,TOLIMA,ORTEGA,405,34607,0.0117
2017,1,MAGDALENA,CHIBOLO,0,15848,0
2020,3,ANTIOQUIA,MUTATA,1171,14389,0.0814
2017,2,CESAR,SAN MARTIN,0,18748,0
2020,3,VALLE DEL CAUCA,PRADERA,4740,48165,0.0984
2017,1,BOYACA,QUIPAMA,0,7670,0
2017,1,HUILA,TELLO,0,14358,0
2017,2,VAUPES,TARAIRA,0,960,0
2020,3,TOLIMA,VALLE DE SAN JUAN,24,5360,0.0045
2020,3,SANTANDER,EL GUACAMAYO,68,2085,0.0326
2017,2,BOLIVAR,VILLANUEVA,0,20152,0
2017,2,NARINO,ALDANA,0,5929,0
2017,2,BOYACA,SUTATENZA,0,3988,0
2020,3,BOYACA,TUNUNGUA,7,1576,0.0044
2018,1,CALDAS,SALAMINA,646,19467,0.0332
2018,2,SUCRE,COVENAS,1048,18250,0.0574
2018,1,QUINDIO,LA TEBAIDA,3221,33451,0.0963
2018,2,NARINO,FUNES,156,7222,0.0216
2017,2,NARINO,COLON,0,10206,0
2018,2,VALLE DEL CAUCA,EL DOVIO,254,8886,0.0286
2018,1,ANTIOQUIA,VALDIVIA,366,13801,0.0265
2020,3,CAUCA,CAJIBIO,228,42833,0.0053
2017,2,SANTANDER,MOGOTES,0,10878,0
2017,1,CAUCA,MIRANDA,0,41202,0
2017,2,CALDAS,MANZANARES,0,22947,0
2018,2,TOLIMA,ARMERO,861,12696,0.0678
2018,1,MAGDALENA,TENERIFE,16,13236,0.0012
2018,2,SANTANDER,LOS SANTOS,73,14106,0.0052
2017,1,ANTIOQUIA,ITAGUI,0,273927,0
2017,2,CUNDINAMARCA,QUETAME,0,7241,0
2018,2,SAN ANDRES Y PROVIDENCIA,SAN ANDRES,4113,55291,0.0744
2020,3,NARINO,COLON,17,8316,0.002
2017,1,BOLIVAR,ARENAL,0,19743,0
2018,1,CUNDINAMARCA,TENA,86,9567,0.009
2018,1,NARINO,EL TAMBO,224,14283,0.0157
2018,1,MAGDALENA,REMOLINO,13,11445,0.0011
2020,3,BOYACA,BUSBANZA,29,1153,0.0252
2018,1,META,ACACIAS,9471,88023,0.1076
2018,1,BOYACA,PAEZ,104,3283,0.0317
2018,1,CASANARE,TRINIDAD,366,13233,0.0277
2020,3,CAUCA,TIMBIQUI,41,26607,0.0015
2018,2,SANTANDER,GUAVATA,42,4230,0.0099
2020,3,ATLANTICO,SOLEDAD,87266,665021,0.1312
2017,2,CALDAS,SAN JOSE,0,7588,0
2017,2,CHOCO,ISTMINA,0,25686,0
2017,2,VALLE DEL CAUCA,LA CUMBRE,0,11614,0
2018,2,BOLIVAR,MONTECRISTO,17,16389,0.001
2020,3,CALDAS,PALESTINA,1117,15681,0.0712
2018,2,CUNDINAMARCA,GUASCA,776,15348,0.0506
2017,1,QUINDIO,ARMENIA,0,299712,0
2018,1,CESAR,ASTREA,47,20120,0.0023
2018,1,VALLE DEL CAUCA,LA UNION,2728,33953,0.0803
2017,2,ANTIOQUIA,MURINDO,0,4795,0
2017,1,ATLANTICO,PUERTO COLOMBIA,0,26869,0
2018,2,CORDOBA,SAN ANTERO,1298,33878,0.0383
2018,2,BOYACA,COVARACHIA,38,2806,0.0135
2017,2,SANTANDER,GIRON,0,190350,0
2017,2,META,PUERTO CONCORDIA,0,22000,0
2017,1,ANTIOQUIA,GUATAPE,0,5167,0
2018,1,CUNDINAMARCA,SUTATAUSA,96,5887,0.0163
2018,1,ATLANTICO,POLONUEVO,1,18197,1e-04
2017,2,BOYACA,EL COCUY,0,5157,0
2018,2,SUCRE,TOLU VIEJO,284,21339,0.0133
2018,1,NARINO,FUNES,155,7222,0.0215
2017,1,HUILA,OPORAPA,0,14141,0
2018,1,SANTANDER,MOLAGAVITA,39,4137,0.0094
2020,3,CESAR,SAN DIEGO,65,20470,0.0032
2020,2,TOLIMA,SUAREZ,103,3772,0.0273
2017,1,CUNDINAMARCA,GACHALA,0,5687,0
2018,2,MAGDALENA,PEDRAZA,13,9196,0.0014
2017,2,SUCRE,SANTIAGO DE TOLU,0,34456,0
2018,1,META,RESTREPO,1010,18268,0.0553
2018,1,SANTANDER,SUAITA,164,10031,0.0163
2018,2,CAQUETA,SAN JOSE DEL FRAGUA,20,12797,0.0016
2018,2,CHOCO,TADO,371,18011,0.0206
2018,1,SUCRE,GUARANDA,34,17713,0.0019
2020,3,BOYACA,CHINAVITA,36,3194,0.0113
2018,1,CORDOBA,SAN PELAYO,957,51838,0.0185
2018,1,CORDOBA,SAN ANTERO,1258,33878,0.0371
2020,3,VALLE DEL CAUCA,BOLIVAR,636,15714,0.0405
2018,2,BOYACA,MUZO,318,8597,0.037
2017,1,CESAR,CURUMANI,0,23699,0
2020,3,MAGDALENA,SANTA MARTA,87190,538612,0.1619
2017,2,BOYACA,BUENAVISTA,0,5764,0
2018,2,SANTANDER,SAN ANDRES,198,8683,0.0228
2020,3,SANTANDER,FLORIDABLANCA,71759,307896,0.2331
2018,1,CAQUETA,FLORENCIA,18163,168346,0.1079
2018,1,MAGDALENA,ZONA BANANERA,267,68722,0.0039
2020,3,NARINO,ANCUYA,18,8603,0.0021
2020,3,ANTIOQUIA,SALGAR,842,18261,0.0461
2017,1,ANTIOQUIA,SANTAFE DE ANTIOQUIA,0,24905,0
2017,1,NARINO,GUACHUCAL,0,15410,0
2018,2,NORTE DE SANTANDER,DURANIA,78,4541,0.0172
2018,1,CAUCA,SOTARA,9,13939,6e-04
2018,2,GUAVIARE,MIRAFLORES,14,6771,0.0021
2017,1,NARINO,CORDOBA,0,14066,0
2017,2,BOLIVAR,CALAMAR,0,23928,0
2018,2,TOLIMA,PRADO,289,8498,0.034
2017,1,BOYACA,TIBASOSA,0,14333,0
2018,2,LA GUAJIRA,MAICAO,8626,170582,0.0506
2017,1,CUNDINAMARCA,APULO,0,7812,0
2018,2,TOLIMA,SALDANA,504,14435,0.0349
2018,1,NARINO,SANTACRUZ,81,10796,0.0075
2017,2,ANTIOQUIA,SOPETRAN,0,14936,0
2017,2,CALDAS,LA DORADA,0,77735,0
2020,3,BOYACA,SORACA,44,6068,0.0073
2018,2,ATLANTICO,JUAN DE ACOSTA,67,20999,0.0032
2020,3,CASANARE,SACAMA,104,2059,0.0505
2017,1,ANTIOQUIA,CAUCASIA,0,117670,0
2018,2,CHOCO,RIO QUITO,302,8236,0.0367
2020,2,BOLIVAR,TURBANA,460,17412,0.0264
2017,1,SANTANDER,ARATOCA,0,8291,0
2018,2,BOYACA,BUENAVISTA,37,4409,0.0084
2017,1,CAUCA,PAEZ,0,35871,0
2017,1,CUNDINAMARCA,PAIME,0,4339,0
2017,2,ANTIOQUIA,SAN ROQUE,0,16520,0
2018,2,VALLE DEL CAUCA,BOLIVAR,356,16021,0.0222
2018,2,GUAINIA,BARRANCO MINAS,1,8088,1e-04
2018,2,SUCRE,COLOSO,15,8623,0.0017
2020,3,BOLIVAR,SAN ESTANISLAO,68,19128,0.0036
2018,2,CAUCA,TORIBIO,20,35218,6e-04
2017,2,ANTIOQUIA,AMALFI,0,22414,0
2017,1,GUAINIA,CACAHUAL,0,2694,0
2018,2,BOYACA,LA CAPILLA,94,2689,0.035
2017,2,ANTIOQUIA,MUTATA,0,21545,0
2018,1,CUNDINAMARCA,ANAPOIMA,517,14519,0.0356
2018,2,NORTE DE SANTANDER,LA ESPERANZA,27,11358,0.0024
2017,2,TOLIMA,PURIFICACION,0,29539,0
2020,3,META,RESTREPO,2743,18658,0.147
2020,3,CUNDINAMARCA,RICAURTE,2526,14367,0.1758
2018,1,CUNDINAMARCA,SUSA,109,6454,0.0169
2017,2,VALLE DEL CAUCA,CANDELARIA,0,84129,0
2018,2,BOYACA,QUIPAMA,116,4889,0.0237
2017,2,CUNDINAMARCA,PASCA,0,12378,0
2020,3,CESAR,CURUMANI,702,39667,0.0177
2020,3,TOLIMA,NATAGAIMA,683,14672,0.0466
2018,1,BOLIVAR,MARIA LA BAJA,446,46112,0.0097
2017,2,SANTANDER,BARRANCABERMEJA,0,191616,0
2018,2,SANTANDER,ENCISO,54,3461,0.0156
2018,2,RISARALDA,LA CELIA,134,7514,0.0178
2018,2,BOYACA,SAN MATEO,121,3332,0.0363
2020,3,ANTIOQUIA,GOMEZ PLATA,989,9921,0.0997
2017,1,NORTE DE SANTANDER,CUCUTA,0,662673,0
2018,2,QUINDIO,CALARCA,9145,72783,0.1256
2017,2,MAGDALENA,SAN SEBASTIAN DE BUENAVISTA,0,17539,0
2018,1,BOLIVAR,CORDOBA,177,15960,0.0111
2018,1,VALLE DEL CAUCA,OBANDO,660,12312,0.0536
2017,2,BOLIVAR,SANTA ROSA,0,23624,0
2017,1,MAGDALENA,SANTA ANA,0,26584,0
2017,2,CUNDINAMARCA,PULI,0,3024,0
2018,1,NARINO,LA TOLA,7,7411,9e-04
2020,3,MAGDALENA,SALAMINA,402,11295,0.0356
2020,3,CUNDINAMARCA,PUERTO SALGAR,605,16671,0.0363
2017,1,META,PUERTO GAITAN,0,18792,0
2017,1,BOYACA,SAN MATEO,0,3489,0
2018,2,ANTIOQUIA,ABRIAQUI,75,2695,0.0278
2020,3,VALLE DEL CAUCA,ROLDANILLO,6333,36786,0.1722
2020,1,CUNDINAMARCA,AGUA DE DIOS,231,12325,0.0187
2020,3,CAUCA,LA SIERRA,58,10655,0.0054
2017,1,BOYACA,VIRACACHA,0,3172,0
2018,1,CESAR,CHIRIGUANA,86,27694,0.0031
2017,2,RISARALDA,LA VIRGINIA,0,32192,0
2017,2,NARINO,LA UNION,0,25689,0
2018,2,LA GUAJIRA,BARRANCAS,800,35743,0.0224
2018,1,CHOCO,BAGADO,24,11011,0.0022
2018,1,NORTE DE SANTANDER,ARBOLEDAS,86,9605,0.009
2020,3,CAUCA,SUAREZ,46,32526,0.0014
2018,2,TOLIMA,PURIFICACION,1527,23536,0.0649
2017,1,CORDOBA,SAN PELAYO,0,44530,0
2018,1,CAQUETA,LA MONTANITA,18,14714,0.0012
2017,2,CUNDINAMARCA,CHIA,0,132691,0
2020,3,VALLE DEL CAUCA,ULLOA,444,5381,0.0825
2018,2,HUILA,AGRADO,40,8800,0.0045
2020,3,BOLIVAR,VILLANUEVA,48,25231,0.0019
2018,1,HUILA,COLOMBIA,18,7285,0.0025
2017,1,ANTIOQUIA,ARBOLETES,0,42301,0
2018,2,CHOCO,EL CARMEN DE ATRATO,74,8193,0.009
2017,1,QUINDIO,LA TEBAIDA,0,44187,0
2018,1,TOLIMA,FRESNO,719,31069,0.0231
2020,3,CUNDINAMARCA,NEMOCON,757,14532,0.0521
2017,2,VALLE DEL CAUCA,ANSERMANUEVO,0,19355,0
2018,2,BOYACA,TIBASOSA,549,12940,0.0424
2017,1,BOLIVAR,MOMPOS,0,44784,0
2017,1,CAUCA,BOLIVAR,0,44793,0
2020,3,ATLANTICO,REPELON,502,28102,0.0179
2020,3,LA GUAJIRA,FONSECA,4131,44544,0.0927
2020,3,CHOCO,RIO IRO,5,5592,9e-04
2017,1,SANTANDER,PUENTE NACIONAL,0,12086,0
2017,1,CORDOBA,CIENAGA DE ORO,0,66703,0
2018,2,CORDOBA,TUCHNN,16,52606,3e-04
2020,3,CUNDINAMARCA,FOMEQUE,162,12803,0.0127
2018,1,VALLE DEL CAUCA,VERSALLES,121,7263,0.0167
2020,3,SANTANDER,BOLIVAR,69,10980,0.0063
2017,1,BOYACA,SOGAMOSO,0,112287,0
2017,1,LA GUAJIRA,MANAURE,0,112103,0
2018,2,SUCRE,COROZAL,6674,67371,0.0991
2018,1,CORDOBA,PUEBLO NUEVO,699,35655,0.0196
2020,3,TOLIMA,ORTEGA,99,34320,0.0029
2020,3,CUNDINAMARCA,COTA,8977,36992,0.2427
2018,2,BOYACA,TOGsI,46,4335,0.0106
2018,1,CHOCO,ACANDI,582,13999,0.0416
2018,2,ANTIOQUIA,REMEDIOS,1829,28415,0.0644
2017,2,SANTANDER,HATO,0,2331,0
2017,2,BOYACA,SOATA,0,6881,0
2018,2,VALLE DEL CAUCA,YOTOCO,1327,16019,0.0828
2018,2,NARINO,ARBOLEDA,67,8443,0.0079
2020,3,CESAR,PAILITAS,470,19705,0.0239
2020,3,BOYACA,JENESANO,179,7338,0.0244
2020,1,CUNDINAMARCA,NARINO,28,2464,0.0114
2020,3,PUTUMAYO,MOCOA,3430,58938,0.0582
2018,1,CUNDINAMARCA,TOCAIMA,1015,15735,0.0645
2017,1,ANTIOQUIA,SAN PEDRO,0,27513,0
2020,3,VAUPES,PACOA,0,4422,0
2020,3,VALLE DEL CAUCA,ALCALA,1249,14295,0.0874
2020,3,SANTANDER,BARRANCABERMEJA,41826,210729,0.1985
2020,3,TOLIMA,CUNDAY,41,8372,0.0049
2018,2,ANTIOQUIA,SAN FRANCISCO,217,5648,0.0384
2017,1,VAUPES,YAVARATE,0,1231,0
2020,3,SANTANDER,ZAPATOCA,35,9566,0.0037
2017,2,CUNDINAMARCA,SUPATA,0,5027,0
2017,2,ANTIOQUIA,COPACABANA,0,71885,0
2017,2,CALDAS,MARULANDA,0,3393,0
2017,1,CUNDINAMARCA,FUQUENE,0,5723,0
2020,3,RISARALDA,MARSELLA,637,16716,0.0381
2018,1,BOYACA,CUITIVA,27,1798,0.015
2018,1,BOYACA,SAN MATEO,118,3332,0.0354
2020,3,BOYACA,COPER,13,3571,0.0036
2020,3,NARINO,RICAURTE,79,20057,0.0039
2018,1,CHOCO,EL CARMEN DE ATRATO,73,8193,0.0089
2018,1,ANTIOQUIA,SANTA BARBARA,1870,26784,0.0698
2017,2,NORTE DE SANTANDER,CONVENCION,0,13030,0
2020,3,BOLIVAR,RIO VIEJO,48,10736,0.0045
2017,2,NARINO,RICAURTE,0,19495,0
2020,3,CUNDINAMARCA,ANOLAIMA,695,14577,0.0477
2017,1,CORDOBA,MONITOS,0,28294,0
2017,2,ANTIOQUIA,NARINO,0,17686,0
2020,3,BOYACA,SUSACON,14,2704,0.0052
2017,1,ARAUCA,CRAVO NORTE,0,3263,0
2017,2,QUINDIO,BUENAVISTA,0,2779,0
2017,2,QUINDIO,CORDOBA,0,5286,0
2020,3,NORTE DE SANTANDER,SAN CAYETANO,142,7790,0.0182
2018,1,ANTIOQUIA,TARSO,395,6184,0.0639
2019,4,MAGDALENA,EL BANCO,1336,67811,0.0197
2018,1,VALLE DEL CAUCA,PRADERA,3461,47615,0.0727
2018,2,ARAUCA,TAME,924,43932,0.021
2020,3,VALLE DEL CAUCA,ANSERMANUEVO,1522,17316,0.0879
2018,1,PUTUMAYO,VILLAGARZON,233,23700,0.0098
2018,1,VALLE DEL CAUCA,RIOFRIO,279,15554,0.0179
2018,2,CORDOBA,CHIMA,52,17529,0.003
2018,1,CALDAS,RIOSUCIO,2311,50775,0.0455
2018,1,ANTIOQUIA,YARUMAL,4379,41542,0.1054
2017,2,META,EL CASTILLO,0,6244,0
2017,1,SANTANDER,GIRON,0,190350,0
2017,2,BOYACA,SAMACA,0,20330,0
2017,1,NARINO,ANCUYA,0,6745,0
2017,2,CASANARE,PORE,0,7914,0
2018,2,NARINO,LEIVA,5,9768,5e-04
2017,2,SUCRE,SAN LUIS DE SINCE,0,34342,0
2020,3,SANTANDER,CHARTA,37,2888,0.0128
2018,2,ANTIOQUIA,BURITICA,307,9354,0.0328
2017,2,ANTIOQUIA,VALPARAISO,0,6131,0
2017,2,BOYACA,COPER,0,3568,0
2020,3,BOYACA,MONGUI,97,4292,0.0226
2017,1,CUNDINAMARCA,PULI,0,3024,0
2017,1,TOLIMA,SAN ANTONIO,0,14219,0
2017,1,SUCRE,SAN BENITO ABAD,0,26005,0
2017,1,HUILA,PAICOL,0,5648,0
2018,1,VALLE DEL CAUCA,EL DOVIO,253,8886,0.0285
2020,3,ANTIOQUIA,CARACOLI,363,4532,0.0801
2018,2,BOYACA,LA UVITA,101,2999,0.0337
2018,2,SANTANDER,CHARTA,52,2888,0.018
2018,1,CAQUETA,EL PAUJIL,253,18036,0.014
2018,2,BOYACA,SAN MIGUEL DE SEMA,39,3009,0.013
2018,2,CESAR,VALLEDUPAR,64525,490075,0.1317
2017,1,RISARALDA,APIA,0,19271,0
2017,2,CASANARE,SAN LUIS DE PALENQUE,0,7856,0
2018,2,CAQUETA,EL PAUJIL,254,18036,0.0141
2017,2,GUAINIA,LA GUADALUPE,0,392,0
2018,1,TOLIMA,CAJAMARCA,401,18471,0.0217
2017,2,HUILA,SALADOBLANCO,0,11699,0
2017,2,MAGDALENA,CERRO SAN ANTONIO,0,7768,0
2020,3,BOYACA,PAUNA,49,7212,0.0068
2020,3,SANTANDER,SIMACOTA,40,10226,0.0039
2018,2,TOLIMA,IBAGUE,108558,529635,0.205
2017,2,ANTIOQUIA,SAN PEDRO,0,27513,0
2018,1,MAGDALENA,EL RETEN,14,19697,7e-04
2017,1,ARAUCA,ARAUCA,0,90924,0
2018,2,PUTUMAYO,PUERTO ASIS,5621,64867,0.0867
2018,2,BOYACA,LA VICTORIA,35,1118,0.0313
2017,1,BOYACA,BUSBANZA,0,1222,0
2018,2,ANTIOQUIA,CACERES,858,28996,0.0296
2017,1,ATLANTICO,BARRANQUILLA,0,1228271,0
2020,3,BOLIVAR,MORALES,66,23348,0.0028
2020,3,CESAR,MANAURE,53,10835,0.0049
2018,2,ANTIOQUIA,PUERTO NARE,1149,14380,0.0799
2018,1,CESAR,VALLEDUPAR,63277,490075,0.1291
2020,3,CUNDINAMARCA,TABIO,3294,24206,0.1361
2017,1,SANTANDER,EL GUACAMAYO,0,1943,0
2017,1,SUCRE,COVENAS,0,14032,0
2018,1,CORDOBA,LA APARTADA,549,14866,0.0369
2017,1,CUNDINAMARCA,RICAURTE,0,9711,0
2018,2,CAUCA,SAN SEBASTIAN,30,10948,0.0027
2018,1,MAGDALENA,EL PINON,27,22530,0.0012
2017,1,CHOCO,EL CARMEN DE ATRATO,0,14524,0
2017,2,NARINO,SANTA BARBARA,0,14630,0
2020,3,MAGDALENA,PIVIJAY,1043,38973,0.0268
2020,3,NORTE DE SANTANDER,TEORAMA,73,17670,0.0041
2020,3,ANTIOQUIA,RIONEGRO,37264,142995,0.2606
2017,1,PUTUMAYO,ORITO,0,55018,0
2017,2,CORDOBA,PUERTO ESCONDIDO,0,30923,0
2018,1,CUNDINAMARCA,SOPO,3517,25782,0.1364
2017,1,CUNDINAMARCA,EL PENON,0,4786,0
2017,1,NORTE DE SANTANDER,PAMPLONA,0,58200,0
2018,2,VALLE DEL CAUCA,RIOFRIO,282,15554,0.0181
2020,3,ATLANTICO,MALAMBO,11635,139566,0.0834
2018,2,ANTIOQUIA,MEDELLIN,578335,2427129,0.2383
2018,2,VALLE DEL CAUCA,GUACARI,2677,33191,0.0807
2017,2,CORDOBA,LORICA,0,119838,0
2020,3,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,5605,46911,0.1195
2017,2,HUILA,ACEVEDO,0,34354,0
2018,1,CUNDINAMARCA,ANOLAIMA,372,13816,0.0269
2017,2,CAUCA,CALOTO,0,17713,0
2017,2,PUTUMAYO,COLON,0,5604,0
2017,1,CAUCA,ARGELIA,0,27221,0
2018,1,CASANARE,LA SALINA,50,1417,0.0353
2018,2,VALLE DEL CAUCA,BUENAVENTURA,26263,308188,0.0852
2020,3,CALDAS,RISARALDA,719,10568,0.068
2018,1,ATLANTICO,PIOJO,3,6608,5e-04
2017,1,MAGDALENA,SANTA BARBARA DE PINTO,0,12935,0
2017,2,CUNDINAMARCA,LA CALERA,0,28225,0
2018,2,CALDAS,MANIZALES,82724,434403,0.1904
2018,2,CAQUETA,VALPARAISO,13,6887,0.0019
2017,1,CAUCA,PATIA,0,36895,0
2017,2,ANTIOQUIA,TAMESIS,0,14391,0
2017,2,BOYACA,BOYACA,0,4350,0
2020,3,BOYACA,CHITA,29,7793,0.0037
2017,1,SANTANDER,OIBA,0,11896,0
2017,1,HUILA,GUADALUPE,0,22060,0
2018,2,ATLANTICO,PIOJO,3,6608,5e-04
2018,1,CASANARE,NUNCHIA,116,8826,0.0131
2017,1,CUNDINAMARCA,JERUSALEN,0,2672,0
2017,1,BOYACA,PUERTO BOYACA,0,56096,0
2017,2,SUCRE,BUENAVISTA,0,9680,0
2018,2,SANTANDER,PUERTO PARRA,138,7640,0.0181
2020,3,SANTANDER,ONZAGA,21,4082,0.0051
2018,2,META,VILLAVICENCIO,88988,531275,0.1675
2020,3,ANTIOQUIA,GUATAPE,1257,8709,0.1443
2020,3,NARINO,EL CHARCO,71,22550,0.0031
2020,3,BOYACA,CALDAS,17,3126,0.0054
2017,2,TOLIMA,ARMERO,0,11724,0
2020,3,BOLIVAR,SAN FERNANDO,8,13025,6e-04
2018,1,CAUCA,LA SIERRA,33,10749,0.0031
2017,1,NORTE DE SANTANDER,SANTIAGO,0,2853,0
2018,2,CHOCO,RIOSUCIO,91,53449,0.0017
2017,2,MAGDALENA,ARIGUANI,0,32409,0
2018,4,BOLIVAR,TURBANA,598,16403,0.0365
2018,2,SANTANDER,SAN MIGUEL,54,2531,0.0213
2020,3,CORDOBA,CANALETE,72,15437,0.0047
2018,1,META,PUERTO LOPEZ,1859,30399,0.0612
2018,2,CUNDINAMARCA,GUAYABAL DE SIQUIMA,81,4444,0.0182
2019,4,CUNDINAMARCA,JERUSALEN,21,2283,0.0092
2018,1,ANTIOQUIA,PUERTO BERRIO,3754,39314,0.0955
2017,2,CUNDINAMARCA,ANAPOIMA,0,13713,0
